10000 4 0
2852     2691	2393	2581	2580
2853     2565	1553	2286	791
2854     579	2064	385	832
2855     2013	1310	2252	1119
2856     1437	1436	213	1974
2857     259	2099	258	2479
2858     2080	2350	1973	2701
2859     2653	1142	2075	672
2860     1931	804	1810	805
2861     2036	591	2038	1198
2862     38		2176	37	1687
2863     2422	336	2548	470
2864     912	1983	1984	540
2865     2646	2616	2569	1421
2866     193	1601	1864	2633
2867     1836	1351	1353	2587
2868     2518	2579	2382	374
2869     739	201	1391	1680
2870     2129	1449	2138	2127
2871     2180	1160	1161	854
2872     2107	2106	2211	2637
2873     2345	2333	2431	2569
2874     391	1203	1158	2574
2875     471	1859	2582	1961
2876     2534	1998	2043	2044
2877     1507	2541	1506	744
2878     2559	717	1446	1447
2879     50		1253	2482	2595
2880     1470	1740	2114	102
2881     2247	1588	1587	1492
2882     2406	2177	2176	266
2883     1503	111	2178	809
2884     2354	626	18	315
2885     2522	2596	2483	2279
2886     1782	2558	1887	13
2887     2555	2227	2304	2493
2888     47		930	82	2207
2889     1853	1889	200	199
2890     1695	1260	2353	430
2891     1308	925	2584	2123
2892     528	2715	2409	527
2893     2527	752	1009	2681
2894     2097	2180	2098	2094
2895     1941	1956	1050	2183
2896     1604	131	128	27
2897     924	1255	1041	2277
2898     1406	1405	2564	2115
2899     1794	3	725	2055
2900     1472	2623	1459	2113
2901     2467	472	1859	471
2902     2085	2275	2693	19
2903     2548	581	2547	2351
2904     674	524	526	2178
2905     2506	997	2168	2187
2906     1047	1990	1605	1633
2907     2054	2205	2203	2053
2908     439	1286	2519	2341
2909     953	2264	685	2444
2910     636	1791	2100	1415
2911     1039	1794	1040	2057
2912     442	1319	1991	2437
2913     1474	2506	2168	1106
2914     2385	2626	2078	2478
2915     2495	1204	2729	1205
2916     2291	737	840	2202
2917     353	1644	354	2661
2918     1826	726	1723	2347
2919     631	134	732	2059
2920     602	2253	934	2634
2921     2494	1693	867	1783
2922     2461	941	1071	1179
2923     2714	916	2680	696
2924     2394	2297	2033	2619
2925     2169	161	160	159
2926     2140	1550	1516	1514
2927     93		1619	734	2132
2928     2063	2530	2062	683
2929     792	1551	1780	1927
2930     2258	1051	500	1171
2931     1579	603	692	1395
2932     1695	2352	2179	2353
2933     789	2639	2299	2300
2934     1650	2525	420	2371
2935     126	1608	2474	1892
2936     734	1619	1767	2231
2937     2090	2171	2170	2172
2938     2587	665	667	666
2939     453	2426	425	2423
2940     1857	986	985	2214
2941     2351	2643	2436	2470
2942     597	2723	43	2491
2943     1696	1797	1280	1927
2944     307	305	306	2711
2945     2507	1312	2508	1287
2946     2500	1691	209	1790
2947     597	2723	2491	2173
2948     1444	1591	1445	2652
2949     586	2536	587	588
2950     1720	17	2428	2354
2951     896	1835	2698	2226
2952     2376	355	1399	2137
2953     81		80	1284	2119
2954     494	495	493	1266
2955     253	1028	2349	827
2956     2606	2695	2627	2647
2957     2600	2577	920	615
2958     129	130	2306	1510
2959     1170	2383	928	1527
2960     2731	971	2418	1792
2961     2313	1398	2315	2314
2962     2638	2045	544	2435
2963     1377	1385	1328	1345
2964     1598	2345	2684	2569
2965     2316	2314	2315	2471
2966     2370	2360	2105	1126
2967     2593	2480	2243	2245
2968     745	411	2213	2573
2969     2067	584	691	84
2970     943	1179	941	2460
2971     781	364	2111	1393
2972     657	1867	514	549
2973     2080	1697	1030	1378
2974     2329	247	494	1370
2975     2177	490	1176	2259
2976     1662	1663	2193	856
2977     807	2187	2101	2332
2978     2365	2188	2023	2096
2979     891	1861	893	2584
2980     732	774	602	2513
2981     14		15	13	2248
2982     2423	2424	2425	2426
2983     2020	2225	2341	2648
2984     1346	1376	2265	1515
2985     2019	2151	2152	2417
2986     775	777	2357	2296
2987     1388	430	1389	1953
2988     1252	2554	2228	1085
2989     936	2257	143	2256
2990     2701	1030	2349	1028
2991     1659	1279	101	2114
2992     1171	1051	1800	2258
2993     780	778	1992	1881
2994     448	446	447	2669
2995     2549	2506	2187	1714
2996     2342	1830	664	919
2997     1433	2449	2310	1232
2998     306	594	596	595
2999     1713	2645	1980	2099
3000     211	212	213	1579
3001     1586	797	2656	252
3002     1818	610	1089	1285
3003     1234	2243	2063	2242
3004     2096	2023	2578	831
3005     2397	1568	751	2401
3006     2505	1689	2725	2129
3007     2033	2034	2035	2026
3008     1205	1204	519	2495
3009     2204	2533	2153	2550
3010     2596	2632	2279	2087
3011     2658	2318	468	2078
3012     2715	2211	572	29
3013     1170	2573	929	2383
3014     1334	989	1398	2314
3015     1234	2618	1495	2593
3016     1940	1354	2204	2716
3017     2529	908	1560	2450
3018     2448	2057	2055	2056
3019     2484	468	1277	2611
3020     2308	758	1375	916
3021     463	634	2364	1257
3022     1547	583	1912	1548
3023     1531	899	1642	2679
3024     2401	2530	2062	2406
3025     292	2527	1008	883
3026     1338	166	180	2684
3027     2639	2490	2156	2289
3028     2535	2588	2565	1013
3029     22		1462	2652	1463
3030     658	549	2713	2294
3031     752	2727	548	2459
3032     1201	2156	2490	2288
3033     2481	483	2063	709
3034     1351	665	1352	1353
3035     1140	2054	850	2134
3036     1680	1512	1660	2615
3037     2140	1516	1550	510
3038     2083	2370	1498	1497
3039     786	2254	2570	2020
3040     1035	1559	2261	1655
3041     338	2313	340	2108
3042     552	425	2423	453
3043     1935	2334	2603	2718
3044     478	1133	398	477
3045     1115	2657	1167	2608
3046     257	2274	2455	172
3047     411	149	713	2109
3048     1631	1568	1570	2397
3049     2430	1331	627	1332
3050     2295	1561	2145	1793
3051     1242	1748	2631	1779
3052     2167	1221	941	2281
3053     820	1760	190	2082
3054     497	496	2395	2231
3055     324	75	1967	1067
3056     2007	2235	2030	433
3057     467	465	2447	2009
3058     229	531	1641	231
3059     1579	1121	1395	692
3060     2499	73	1223	2497
3061     1682	1400	971	2416
3062     1365	2673	228	1801
3063     442	311	1210	1318
3064     1453	397	461	2114
3065     2067	357	2320	812
3066     2540	2594	2627	2001
3067     2720	1301	289	2359
3068     947	917	684	2264
3069     359	1923	365	2237
3070     377	2158	2452	2621
3071     811	1268	1936	2396
3072     2626	2078	2478	2278
3073     1946	106	2589	750
3074     1299	505	1184	2273
3075     1865	2017	1739	1166
3076     1408	1310	103	2252
3077     2634	2008	2300	2025
3078     1854	2664	2649	1131
3079     2667	2575	2502	2205
3080     2706	205	508	1212
3081     2310	2247	119	1796
3082     2032	2453	2454	2572
3083     11		12	1015	2459
3084     2493	2227	896	897
3085     1572	2486	491	1753
3086     1075	2208	2404	2119
3087     2464	1824	1666	426
3088     1986	1478	908	2529
3089     880	178	144	2625
3090     2283	954	2704	955
3091     2309	2489	2432	419
3092     2709	1001	2220	1002
3093     1015	458	256	2459
3094     2724	2184	2436	2479
3095     1257	1057	634	2364
3096     1802	1338	2425	2442
3097     940	916	2680	2443
3098     2126	1325	2335	2401
3099     2098	2222	192	2485
3100     1142	672	1428	2075
3101     2299	2300	2639	2651
3102     2254	2051	2655	1402
3103     539	2347	2346	2713
3104     2620	2156	2157	2387
3105     1726	565	2217	563
3106     226	228	512	493
3107     148	2023	2458	866
3108     1899	1700	932	1027
3109     2510	955	2403	1660
3110     1448	854	2699	1161
3111     1946	1558	1097	1098
3112     802	801	923	209
3113     2030	2029	2369	2370
3114     2173	2312	2491	2658
3115     331	329	2138	1449
3116     2293	1227	1549	264
3117     538	856	738	536
3118     1354	2550	2204	2363
3119     1944	1449	2125	1546
3120     603	2025	2300	2273
3121     2030	2007	2088	2462
3122     1991	1194	2437	1282
3123     684	917	232	758
3124     253	237	1028	827
3125     737	1020	1990	2066
3126     2447	467	466	465
3127     2734	1297	1453	2381
3128     2562	2344	2268	1598
3129     1143	382	990	2502
3130     1642	1703	631	2366
3131     1753	2259	1303	1011
3132     991	382	1618	2654
3133     2005	1998	670	1212
3134     1059	1484	1005	1753
3135     1284	1075	80	1088
3136     1846	1973	2422	59
3137     2312	1431	1811	1796
3138     897	1085	1107	2493
3139     2689	524	979	1390
3140     141	1634	2721	1733
3141     1524	2533	2550	2153
3142     2362	2548	1828	1073
3143     2401	353	1324	1325
3144     191	192	2183	1274
3145     1113	2079	2484	2611
3146     2028	2033	2002	2118
3147     1410	1029	1540	2233
3148     2720	2029	1281	2030
3149     2589	1097	1946	750
3150     902	2496	1290	1460
3151     2288	2245	2647	2287
3152     400	401	402	2686
3153     1426	1427	1425	2146
3154     2237	2091	2238	2658
3155     2259	2177	2176	1176
3156     2493	1085	2555	897
3157     2442	1338	166	1319
3158     470	2422	1973	2350
3159     2363	2266	2267	2203
3160     708	2297	2618	2242
3161     2044	2004	343	341
3162     717	1707	378	2246
3163     2277	2324	849	2323
3164     79		2621	638	1509
3165     421	7	2526	1864
3166     2206	2054	2135	2303
3167     1354	881	2551	2021
3168     535	1282	2260	389
3169     2114	2381	1297	2249
3170     701	2085	2275	2162
3171     1058	57	2467	2104
3172     2519	438	2051	2520
3173     2547	2182	2185	2643
3174     461	2194	2330	2149
3175     472	2552	2553	2032
3176     2310	2247	1433	1431
3177     2442	1282	1802	1991
3178     1929	1903	549	1413
3179     2196	1518	560	1519
3180     1556	2079	561	2658
3181     2350	2185	2349	2351
3182     1440	1441	1275	857
3183     2503	1236	573	1895
3184     1228	1003	1394	2259
3185     2596	2632	2653	2388
3186     1209	2284	2339	1063
3187     206	1958	1959	1330
3188     2602	2384	2126	2603
3189     470	2548	2422	2350
3190     2702	94	2391	2722
3191     38		37	2398	39
3192     1385	568	1915	1327
3193     1172	982	373	2213
3194     2171	1468	1232	2170
3195     784	1031	785	2380
3196     2230	650	721	1943
3197     1216	1275	1769	1330
3198     4		360	5	362
3199     2141	1224	524	870
3200     143	1733	2166	2257
3201     2146	919	664	662
3202     1420	2668	2506	1106
3203     1959	508	1679	731
3204     2685	611	493	1809
3205     325	639	641	1488
3206     118	116	117	753
3207     2067	2103	2068	812
3208     1280	1927	1797	790
3209     174	1206	111	2270
3210     805	1478	1074	2450
3211     2636	2662	1173	1174
3212     2282	2594	2591	2002
3213     169	2197	2421	2188
3214     2439	2719	2416	2198
3215     2647	2490	2243	2245
3216     1060	2479	2545	258
3217     95		2308	2443	1110
3218     2169	1736	1738	2168
3219     1533	1532	1816	459
3220     941	2439	2438	2131
3221     934	2613	2253	613
3222     13		27	2558	188
3223     371	624	1023	495
3224     890	1077	2277	387
3225     2245	2480	2540	2593
3226     1199	1526	991	2036
3227     1288	1246	1008	753
3228     1499	2469	1817	2441
3229     2659	2726	2501	369
3230     2616	1598	2684	2569
3231     1751	229	1863	655
3232     1858	25	1046	2202
3233     1812	1650	1911	2371
3234     2067	2068	691	812
3235     483	683	682	2530
3236     2706	205	1211	2475
3237     366	2372	2371	1479
3238     1421	2646	2690	580
3239     1011	1175	2259	1303
3240     2476	509	2706	2475
3241     2215	278	2210	2233
3242     2090	1232	2171	586
3243     2371	1811	2525	2372
3244     1312	2342	1178	1287
3245     2430	2261	627	1331
3246     416	1901	1903	1929
3247     2332	2288	1600	2333
3248     1471	634	2552	1717
3249     2241	587	2172	2536
3250     323	1550	607	2140
3251     2258	2278	1171	2683
3252     2601	862	2305	1480
3253     2406	2401	2400	2124
3254     752	753	2051	2527
3255     1819	1820	2470	2351
3256     2701	2350	2566	2349
3257     1036	1523	182	271
3258     1079	461	1758	396
3259     2720	289	1218	2360
3260     1764	2164	1644	1566
3261     2393	2691	2009	2527
3262     2043	2629	939	668
3263     1949	1007	1006	38
3264     109	1651	2086	890
3265     1878	741	1563	742
3266     1765	293	1743	2112
3267     254	2566	253	2701
3268     2233	1029	2408	1410
3269     906	238	1530	2601
3270     2526	1479	7	421
3271     910	540	1983	912
3272     2087	2596	2632	2076
3273     1918	2327	554	2396
3274     2371	2525	1900	1650
3275     1806	2186	1807	1736
3276     9		1529	7	2173
3277     1655	2722	94	1977
3278     1839	2561	2155	2666
3279     1040	557	915	2290
3280     1047	1990	1046	1605
3281     2696	1492	1587	1978
3282     1432	2090	2312	1589
3283     2349	2409	826	2233
3284     842	1207	1897	2286
3285     1949	1003	2176	1175
3286     417	1764	956	2294
3287     316	880	2533	913
3288     2142	2161	2296	2528
3289     843	791	1922	607
3290     2724	258	1625	1272
3291     1276	1330	1959	1769
3292     652	2292	648	2070
3293     941	1162	1862	2461
3294     1228	2259	2177	2176
3295     1328	1285	1087	1346
3296     44		2440	195	170
3297     2644	143	2046	2165
3298     27		2248	14	13
3299     1087	1620	1515	2265
3300     2023	2379	2110	2096
3301     1483	1250	381	2592
3302     2123	78	2041	2122
3303     569	904	400	741
3304     402	229	742	2686
3305     2571	964	2330	1754
3306     2489	2490	2639	2512
3307     2107	2637	2068	2106
3308     50		2315	2316	2675
3309     2027	2490	2289	2002
3310     2576	1144	2502	2716
3311     2171	644	2536	586
3312     1435	1434	448	2200
3313     1920	2563	361	360
3314     2691	2639	789	2300
3315     1954	2267	2707	2086
3316     869	1096	1280	1797
3317     1642	2679	2058	1531
3318     2731	971	2719	2198
3319     2313	2675	137	340
3320     2346	1764	2294	1723
3321     1723	1826	2347	540
3322     2179	526	525	2368
3323     534	533	1991	535
3324     1138	1062	1061	2081
3325     1422	1335	1456	1336
3326     1558	1097	750	1946
3327     2635	2309	2070	2490
3328     386	579	923	387
3329     2226	2698	863	1500
3330     2102	2163	2108	2295
3331     2140	323	207	322
3332     1744	911	1396	1416
3333     229	742	764	402
3334     628	2220	2114	1659
3335     2505	1689	2603	1347
3336     2287	2288	2002	2289
3337     2069	2597	2429	494
3338     1395	2419	2025	2452
3339     2460	2439	2020	2197
3340     1754	522	964	2734
3341     1468	2171	643	1971
3342     2069	153	2405	154
3343     827	1029	1028	2349
3344     1595	2653	2596	2595
3345     632	633	1669	2391
3346     773	1796	2317	2525
3347     2695	2627	2534	2606
3348     172	173	171	2234
3349     2226	2390	2472	2227
3350     2038	152	2323	1966
3351     893	891	2584	2149
3352     1922	509	1553	2286
3353     941	943	1071	1179
3354     2316	2595	2482	2596
3355     593	848	849	2240
3356     1839	652	2561	2666
3357     444	2364	443	2582
3358     2585	1454	875	619
3359     268	2495	712	380
3360     38		39	2398	2399
3361     951	2444	916	952
3362     1579	1121	2577	1151
3363     1178	1312	1287	2508
3364     2197	2198	2020	2367
3365     922	920	1032	2600
3366     625	315	2354	153
3367     1573	2649	2147	1131
3368     879	433	1281	2235
3369     655	719	230	229
3370     1489	324	1967	2361
3371     186	2510	2509	2283
3372     2651	2027	2639	2289
3373     1035	2262	2722	1655
3374     404	851	405	2144
3375     453	2641	451	452
3376     2259	1394	1005	1003
3377     2712	828	2375	2377
3378     493	1945	1365	1801
3379     2235	2462	2030	2182
3380     761	886	1666	2339
3381     1402	1404	1475	2050
3382     747	1533	2040	1034
3383     672	2653	1595	2595
3384     2555	2554	703	1085
3385     1604	128	131	130
3386     2253	2008	2634	2419
3387     2380	40	968	969
3388     2660	1828	1073	1813
3389     2267	2279	2087	2404
3390     1015	2671	35	34
3391     1984	1229	912	2498
3392     2635	2490	2070	2288
3393     1433	1231	1661	2449
3394     1524	1848	2153	318
3395     2095	2094	2210	2093
3396     68		1823	2302	878
3397     2249	2734	2251	2381
3398     765	1488	1967	1489
3399     1201	2561	2156	2288
3400     1370	1369	494	2329
3401     2327	42	555	336
3402     2235	2006	2007	2547
3403     1475	1177	1803	2648
3404     2386	692	1439	1926
3405     1300	1299	2002	2273
3406     1529	2238	2173	2484
3407     1619	841	496	1789
3408     2122	2035	2041	2123
3409     2505	2049	887	1988
3410     2276	2275	962	2162
3411     1790	800	802	801
3412     1414	2613	1392	934
3413     464	270	1523	636
3414     490	2530	2124	2487
3415     2370	2462	2082	2030
3416     795	722	723	1469
3417     232	234	2682	233
3418     116	548	752	2727
3419     1831	1232	586	2171
3420     267	268	269	2534
3421     1738	390	1736	2169
3422     1739	1166	2017	1165
3423     1069	1294	2260	534
3424     717	378	377	2246
3425     1421	2668	2669	449
3426     2656	761	252	797
3427     2317	2319	1494	2440
3428     1756	2089	1578	2146
3429     2633	1580	2073	2407
3430     1535	1537	1939	1536
3431     2482	2595	2316	50
3432     2050	2727	752	2051
3433     2214	985	1054	2556
3434     1519	503	1763	2116
3435     1382	1857	242	1351
3436     2409	1237	826	527
3437     2055	2448	3	725
3438     1587	2322	2325	2321
3439     110	1503	112	1206
3440     2522	2279	2278	2404
3441     814	414	36	551
3442     2711	441	2710	306
3443     2341	1475	2052	2648
3444     1620	958	959	2265
3445     1060	2436	2408	2479
3446     2419	2018	2253	2008
3447     104	106	749	105
3448     381	520	2557	1838
3449     2136	2376	2377	2375
3450     285	1162	2461	2322
3451     2690	2646	2424	2680
3452     2642	620	1444	1591
3453     1741	2366	1642	1208
3454     1439	2387	2620	217
3455     1058	2364	444	2582
3456     1426	1906	2146	1425
3457     2667	2206	2205	2502
3458     36		1545	465	551
3459     2301	2300	2299	2651
3460     1097	751	750	2589
3461     478	479	187	1466
